tyre_id,brand,model,tyre_size,width_mm,aspect_ratio,rim_inch,season_type,tyre_segment,vehicle_type,vehicle_weight_kg,drive_type,wheel_position,country,region,city,latitude,longitude,climate_zone,road_type,measurement_date,season_of_year,mileage_km,td_initial_mm,td_current_mm,td_inner_mm,td_center_mm,td_outer_mm,wear_mm,wear_rate_mm_10000km,predicted_life_km,remaining_life_km,fuel_efficiency_class,wet_grip_class,noise_db,rolling_resistance,price_eur,cost_per_1000km,risk_class,cluster_id
TYR01115,Pirelli,PIR-Drive-158,255/40 R19,255,40,19,summer,premium,city,1264.0,awd,rear_left,Germany,Western Europe,Berlin,52.66119,13.34003,continental,highway,2024-07-18,summer,38872.0,8.82,6.16,5.94,6.28,6.15,2.66,0.685,105444.0,66571.0,D,E,71.8,4.17,315.03,2.99,low,0
TYR01116,Bridgestone,BRI-Drive-348,225/45 R17,225,45,17,winter,mid-range,fleet,1819.0,rwd,rear_right,Spain,Southern Europe,Madrid,40.63129,-3.66704,mediterranean,mixed,2022-12-31,winter,25106.0,8.72,6.9,6.71,6.81,6.73,1.83,0.728,97908.0,72803.0,A,A,73.1,6.93,271.12,2.77,low,0
TYR01117,BudgetRoad,BUD-Drive-721,205/55 R16,205,55,16,all-season,budget,ev,2171.0,awd,rear_left,Czechia,Eastern Europe,Prague,50.18364,14.33265,continental,urban,2024-06-21,summer,43715.0,8.67,4.54,4.25,4.63,4.45,4.13,0.945,74775.0,31060.0,C,D,75.3,5.4,171.04,2.29,low,0
TYR01118,Yokohama,YOK-Tour-694,195/65 R15,195,65,15,all-season,mid-range,city,1176.0,awd,front_left,Poland,Eastern Europe,Warsaw,52.37345,21.01569,continental,rural,2020-01-24,winter,13167.0,7.86,6.43,6.13,6.43,6.23,1.43,1.087,57619.0,44452.0,A,C,74.8,7.81,204.93,3.56,low,0
TYR01119,Yokohama,YOK-Drive-932,235/45 R18,235,45,18,all-season,mid-range,city,1188.0,rwd,rear_right,Czechia,Eastern Europe,Prague,49.95831,14.47461,continental,mountain,2025-06-06,summer,10464.0,8.07,7.11,6.93,7.07,6.79,0.96,0.916,70661.0,60197.0,D,A,71.7,5.01,241.59,3.42,low,0
TYR01120,Michelin,MIC-Drive-969,205/55 R16,205,55,16,all-season,premium,family,1328.0,fwd,rear_left,Sweden,Northern Europe,Stockholm,59.32988,18.05605,cold,urban,2022-04-12,spring,28355.0,8.04,6.64,6.12,6.69,6.54,1.4,0.493,130460.0,102105.0,E,D,74.0,3.95,280.79,2.15,low,0
TYR01121,Hankook,HAN-Tour-887,225/45 R17,225,45,17,winter,mid-range,family,1533.0,rwd,rear_right,Germany,Western Europe,Berlin,52.7092,13.44444,continental,urban,2022-08-22,summer,33267.0,7.27,4.59,4.39,4.54,4.12,2.68,0.807,70323.0,37056.0,B,E,72.2,6.16,237.73,3.38,low,0
TYR01122,Pirelli,PIR-Tour-460,255/40 R19,255,40,19,all-season,premium,suv,1930.0,awd,rear_right,Italy,Southern Europe,Milan,45.32736,9.34445,mediterranean,mixed,2020-12-05,winter,55408.0,7.97,3.97,3.67,3.85,3.59,3.99,0.721,88310.0,32901.0,D,D,71.5,4.44,311.37,3.53,medium,1
TYR01123,Pirelli,PIR-Drive-307,225/45 R17,225,45,17,winter,premium,city,1276.0,awd,front_left,Czechia,Eastern Europe,Prague,50.01345,14.41436,continental,mountain,2022-07-05,summer,13593.0,8.11,6.83,6.39,6.89,6.67,1.28,0.94,69227.0,55635.0,C,C,74.2,5.32,293.47,4.24,low,0
TYR01124,BudgetRoad,BUD-Tour-618,225/45 R17,225,45,17,winter,budget,ev,1862.0,rwd,front_right,Germany,Western Europe,Berlin,52.45406,13.39547,continental,highway,2022-08-15,summer,12630.0,8.11,6.86,6.37,6.88,6.79,1.25,0.986,65986.0,53357.0,A,A,69.5,7.89,185.18,2.81,low,0
TYR01125,Bridgestone,BRI-Drive-972,255/40 R19,255,40,19,all-season,mid-range,family,1926.0,rwd,front_left,Poland,Eastern Europe,Warsaw,52.33932,20.9923,continental,highway,2020-01-18,winter,35284.0,7.75,4.75,4.25,4.85,4.34,3.0,0.851,72283.0,36999.0,A,C,73.2,7.0,296.67,4.1,low,0
TYR01126,Goodyear,GOO-Tour-728,225/45 R17,225,45,17,all-season,premium,suv,1910.0,rwd,front_right,Germany,Western Europe,Berlin,52.41222,13.39322,continental,mountain,2020-02-29,winter,28616.0,7.71,5.28,5.19,5.36,5.12,2.43,0.848,72044.0,43428.0,D,C,73.3,3.93,286.44,3.98,low,0
TYR01127,Continental,CON-Drive-329,225/45 R17,225,45,17,summer,premium,ev,2282.0,fwd,front_right,Czechia,Eastern Europe,Prague,50.01793,14.40311,continental,rural,2020-09-26,autumn,22989.0,8.34,6.23,6.04,6.07,6.16,2.11,0.918,73392.0,50403.0,C,B,71.3,5.65,305.43,4.16,low,0
TYR01128,Pirelli,PIR-Drive-958,205/55 R16,205,55,16,winter,premium,family,1409.0,fwd,front_left,France,Western Europe,Lyon,45.798,4.73026,temperate,mixed,2021-09-25,autumn,37186.0,8.51,,4.42,4.39,4.38,3.99,1.072,64425.0,27239.0,E,D,74.1,3.35,273.31,4.24,low,0
TYR01129,Yokohama,YOK-Drive-864,255/40 R19,255,40,19,all-season,mid-range,fleet,1948.0,fwd,rear_right,Norway,Northern Europe,Oslo,59.87593,10.63548,cold,highway,2024-10-25,autumn,15097.0,8.31,6.95,6.57,7.04,6.74,1.36,0.901,74537.0,59440.0,C,C,73.4,5.73,269.45,3.61,low,0
TYR01130,Hankook,HAN-Grip-429,225/45 R17,225,45,17,winter,mid-range,suv,1817.0,rwd,front_right,Germany,Western Europe,Berlin,52.48422,13.57871,continental,mixed,2025-01-22,winter,23598.0,8.23,6.2,6.01,6.06,6.12,2.03,0.862,76942.0,53344.0,B,E,73.3,6.35,202.46,2.63,low,0
TYR01131,Goodyear,GOO-Sport-940,195/65 R15,195,65,15,all-season,premium,ev,2441.0,awd,rear_left,France,Western Europe,Lyon,45.78734,4.72449,temperate,urban,2025-10-10,autumn,15652.0,8.56,7.68,7.46,7.59,7.64,0.88,0.563,123664.0,108012.0,B,B,72.0,6.89,263.42,2.13,low,0
TYR01132,BudgetRoad,BUD-Grip-122,225/45 R17,225,45,17,all-season,budget,city,1084.0,rwd,rear_right,France,Western Europe,Lyon,45.74389,4.77459,temperate,mountain,2025-08-17,summer,9269.0,8.35,7.31,7.09,7.25,7.03,1.05,1.128,59859.0,50590.0,B,E,73.9,6.32,161.0,2.69,low,0
TYR01133,BudgetRoad,BUD-Tour-683,255/40 R19,255,40,19,all-season,budget,city,1003.0,rwd,rear_right,Poland,Eastern Europe,Warsaw,52.22702,21.02223,continental,highway,2019-09-19,autumn,25196.0,7.27,5.58,5.28,5.54,5.53,1.69,0.671,84558.0,59362.0,C,A,74.6,5.18,177.16,2.1,low,0
TYR01134,Michelin,MIC-Tour-438,255/40 R19,255,40,19,winter,premium,ev,2250.0,awd,front_right,Germany,Western Europe,Berlin,52.47969,13.41276,continental,mountain,2021-05-31,spring,19353.0,7.82,5.75,5.57,5.76,5.53,2.07,1.071,58051.0,38698.0,C,B,72.6,5.83,354.89,6.11,low,0
TYR01135,Yokohama,YOK-Eco-893,205/55 R16,205,55,16,all-season,mid-range,fleet,1563.0,rwd,front_left,France,Western Europe,Lyon,45.76469,4.87259,temperate,rural,2019-08-05,summer,21708.0,8.33,6.16,6.01,6.16,6.11,2.17,1.0,67314.0,45606.0,C,B,72.7,5.53,221.05,3.28,low,0
TYR01136,Continental,CON-Grip-130,255/40 R19,255,40,19,winter,premium,family,1554.0,awd,front_right,Spain,Southern Europe,Madrid,40.54446,-3.82396,mediterranean,highway,2025-09-29,autumn,52426.0,7.41,4.91,4.74,4.88,4.74,2.5,0.476,121972.0,69546.0,D,E,71.4,4.16,309.06,2.53,low,0
TYR01137,Continental,CON-Tour-287,225/45 R17,225,45,17,summer,premium,city,1238.0,rwd,rear_right,Norway,Northern Europe,Oslo,60.02556,10.885,cold,mountain,2023-04-11,spring,20591.0,8.33,5.77,5.32,5.61,5.68,2.56,1.242,54158.0,33567.0,C,A,74.4,6.38,310.2,5.73,low,0
TYR01138,Bridgestone,BRI-Tour-762,225/45 R17,225,45,17,summer,mid-range,ev,1978.0,rwd,rear_right,Spain,Southern Europe,Madrid,40.35074,-3.85389,mediterranean,urban,2021-01-25,winter,24591.0,7.36,5.89,5.73,5.82,5.72,1.47,0.599,96253.0,71663.0,B,A,73.1,6.72,262.46,2.73,low,0
TYR01139,Hankook,HAN-Tour-197,235/45 R18,235,45,18,summer,mid-range,fleet,1605.0,rwd,front_left,Spain,Southern Europe,Madrid,40.5113,-3.6668,mediterranean,rural,2019-09-07,autumn,32250.0,8.21,5.92,5.64,5.92,5.86,2.3,0.713,92809.0,60559.0,E,A,71.3,3.08,231.01,2.49,low,0
TYR01140,Michelin,MIC-Tour-979,255/40 R19,255,40,19,summer,premium,city,1230.0,rwd,rear_right,Italy,Southern Europe,Milan,45.45632,9.15309,mediterranean,mixed,2019-04-24,spring,20285.0,8.19,6.81,6.43,6.7,6.77,1.38,0.679,96977.0,76693.0,D,C,72.8,4.78,336.04,3.47,low,0
TYR01141,Goodyear,GOO-Grip-714,205/55 R16,205,55,16,all-season,premium,fleet,1454.0,rwd,front_right,Spain,Southern Europe,Madrid,40.508,-3.79971,mediterranean,rural,2021-06-13,summer,30059.0,7.35,5.02,4.58,5.04,4.94,2.34,0.777,74002.0,43943.0,E,A,75.7,2.96,272.92,3.69,low,0
TYR01142,Goodyear,GOO-Eco-926,235/45 R18,235,45,18,all-season,premium,family,1572.0,awd,front_right,Netherlands,Western Europe,Amsterdam,52.36426,5.0144,oceanic,mountain,2019-05-05,spring,50335.0,8.88,5.09,4.71,5.18,5.03,3.79,0.753,96668.0,46333.0,C,E,71.1,4.96,299.36,3.1,low,0
TYR01143,Bridgestone,BRI-Sport-445,195/65 R15,195,65,15,winter,mid-range,family,1791.0,awd,front_right,Germany,Western Europe,Berlin,52.65301,13.37557,continental,urban,2024-07-31,summer,50291.0,7.45,3.18,2.6,3.23,3.15,4.27,0.849,68861.0,,A,A,70.6,7.48,241.67,3.51,medium,1
TYR01144,Yokohama,YOK-Drive-292,235/45 R18,235,45,18,summer,mid-range,fleet,1796.0,fwd,rear_left,Norway,Northern Europe,Oslo,59.82726,10.7034,cold,highway,2023-02-06,winter,13800.0,8.22,7.03,6.79,7.04,6.93,1.19,0.861,76854.0,63055.0,A,E,74.4,6.35,219.89,2.86,low,0
TYR01145,Michelin,MIC-Sport-676,225/45 R17,225,45,17,summer,premium,ev,2054.0,awd,front_left,Sweden,Northern Europe,Stockholm,59.3302,18.12254,cold,rural,2020-01-08,winter,20528.0,8.53,6.5,6.18,6.5,6.38,2.03,0.988,70067.0,49539.0,C,B,73.9,5.41,320.75,4.58,low,0
TYR01146,Yokohama,YOK-Drive-513,255/40 R19,255,40,19,all-season,mid-range,family,1447.0,rwd,rear_left,Czechia,Eastern Europe,Prague,50.04446,14.38218,continental,highway,2024-01-09,winter,15195.0,7.58,6.5,6.36,6.37,6.18,1.08,0.712,84015.0,68819.0,D,B,71.7,4.11,242.65,2.89,low,0
TYR01147,Yokohama,YOK-Drive-905,195/65 R15,195,65,15,winter,mid-range,city,1393.0,rwd,front_left,Sweden,Northern Europe,Stockholm,59.31545,18.06543,cold,mixed,2025-04-17,spring,23113.0,8.28,6.06,5.62,6.0,5.88,2.22,0.962,69421.0,46308.0,B,B,72.8,5.69,208.79,3.01,low,0
TYR01148,Michelin,MIC-Eco-647,255/40 R19,255,40,19,summer,premium,family,1444.0,fwd,rear_left,Germany,Western Europe,Berlin,52.41265,13.31059,continental,rural,2025-05-28,spring,48277.0,7.64,3.06,2.83,3.02,3.04,4.58,0.95,63619.0,15341.0,C,C,74.6,5.97,354.6,5.57,medium,1
TYR01149,Michelin,MIC-Tour-797,225/45 R17,225,45,17,winter,premium,family,1631.0,rwd,front_left,Portugal,Southern Europe,Lisbon,38.60153,-9.08898,mediterranean,mountain,2024-09-13,autumn,35522.0,7.25,5.03,4.75,4.97,4.93,2.22,0.626,90333.0,54811.0,C,A,74.5,5.27,296.48,3.28,low,0
TYR01150,Pirelli,PIR-Sport-115,195/65 R15,195,65,15,winter,premium,family,1464.0,fwd,rear_left,Portugal,Southern Europe,Lisbon,38.72696,-9.16165,mediterranean,urban,2021-04-13,spring,20608.0,8.63,7.38,7.26,7.34,7.27,1.26,0.61,115356.0,94748.0,B,C,70.3,6.16,264.99,2.3,low,0
TYR01151,Yokohama,YOK-Grip-480,205/55 R16,205,55,16,all-season,mid-range,city,1150.0,rwd,front_left,Portugal,Southern Europe,Lisbon,38.78159,-9.30621,mediterranean,highway,2022-09-16,autumn,18672.0,7.89,6.8,6.67,6.97,6.65,1.09,0.582,108155.0,89483.0,E,E,74.0,3.58,217.07,2.01,low,0
TYR01152,Michelin,MIC-Tour-309,205/55 R16,205,55,16,summer,premium,fleet,1310.0,fwd,rear_left,Sweden,Northern Europe,Stockholm,59.24407,17.97807,cold,mountain,2025-05-25,spring,12244.0,7.85,6.58,6.26,6.65,6.47,1.27,1.035,60384.0,48140.0,C,D,72.9,5.49,298.2,4.94,low,0
TYR01153,Yokohama,YOK-Drive-142,195/65 R15,195,65,15,winter,mid-range,ev,2140.0,rwd,rear_left,Germany,Western Europe,Berlin,52.60579,13.39764,continental,highway,2024-06-22,summer,15914.0,8.59,7.28,7.07,7.22,7.23,1.31,,85173.0,69258.0,B,A,71.4,6.55,204.7,2.4,low,0
TYR01154,Goodyear,GOO-Tour-797,205/55 R16,205,55,16,summer,premium,city,1151.0,fwd,front_right,Norway,Northern Europe,Oslo,59.82461,10.71925,cold,mountain,2019-09-30,autumn,46203.0,8.57,3.58,3.54,3.57,3.56,4.99,1.081,64493.0,18291.0,A,B,73.7,7.07,270.29,4.19,medium,1
TYR01155,Bridgestone,BRI-Grip-188,255/40 R19,255,40,19,winter,mid-range,suv,1720.0,awd,rear_left,Sweden,Northern Europe,Stockholm,59.38714,18.02433,cold,urban,2020-05-04,spring,27415.0,8.44,6.65,6.42,6.63,6.51,1.8,0.655,104449.0,77034.0,B,D,74.2,6.35,283.74,2.72,low,0
TYR01156,BudgetRoad,BUD-Drive-288,205/55 R16,205,55,16,summer,budget,fleet,1645.0,fwd,rear_right,Poland,Eastern Europe,Warsaw,52.29155,21.01294,continental,mountain,2020-03-23,spring,43627.0,7.9,3.92,3.82,3.72,3.89,3.97,0.91,69162.0,25535.0,A,A,72.2,7.75,174.62,2.52,medium,1
TYR01157,Continental,CON-Sport-885,205/55 R16,205,55,16,winter,premium,fleet,1611.0,rwd,rear_right,Spain,Southern Europe,Madrid,40.42039,-3.56874,mediterranean,highway,2023-12-16,winter,29598.0,8.06,7.03,6.78,7.13,6.91,1.04,0.35,184667.0,155068.0,C,A,72.2,5.21,254.01,1.38,low,0
TYR01158,Pirelli,PIR-Grip-759,225/45 R17,225,45,17,summer,premium,fleet,1811.0,fwd,front_right,France,Western Europe,Lyon,45.69358,4.91871,temperate,mixed,2021-10-24,autumn,39386.0,7.76,4.29,4.03,4.28,4.15,3.48,0.883,69806.0,30421.0,E,B,73.0,3.24,294.87,4.22,low,0
TYR01159,Yokohama,YOK-Drive-125,235/45 R18,235,45,18,summer,mid-range,suv,2064.0,awd,front_left,Portugal,Southern Europe,Lisbon,38.68556,-9.22869,mediterranean,highway,2021-01-23,winter,20290.0,7.65,6.39,6.28,6.39,6.29,1.26,0.62,97561.0,77271.0,C,B,72.7,5.93,238.09,2.44,low,0
TYR01160,Continental,CON-Eco-519,205/55 R16,205,55,16,all-season,premium,fleet,1459.0,rwd,front_right,Norway,Northern Europe,Oslo,60.01147,10.86969,cold,highway,2025-02-19,winter,10424.0,8.61,7.87,7.63,7.92,7.86,0.74,0.712,98455.0,88031.0,E,A,75.9,3.36,274.61,2.79,low,0
TYR01161,Michelin,MIC-Grip-106,255/40 R19,255,40,19,all-season,premium,family,1474.0,awd,rear_left,Poland,Eastern Europe,Warsaw,52.23159,21.00828,continental,mixed,2019-06-07,summer,30189.0,7.92,5.52,5.22,5.53,5.51,2.4,0.795,79499.0,49311.0,A,A,74.0,7.82,339.46,4.27,low,0
TYR01162,Michelin,MIC-Drive-685,255/40 R19,255,40,19,summer,premium,ev,2111.0,awd,front_left,Sweden,Northern Europe,Stockholm,59.40508,18.13307,cold,highway,2019-05-25,spring,37564.0,8.12,4.87,4.59,4.91,4.75,3.25,0.864,75431.0,37867.0,C,A,75.9,6.27,342.02,4.53,low,0
TYR01163,Bridgestone,BRI-Drive-590,255/40 R19,255,40,19,winter,mid-range,ev,2211.0,awd,front_right,Sweden,Northern Europe,Stockholm,59.36885,18.11737,cold,mountain,2025-11-14,autumn,14600.0,8.57,7.0,6.82,6.92,6.61,1.57,1.074,64885.0,50285.0,B,E,74.1,6.62,295.11,4.55,low,0
TYR01164,BudgetRoad,BUD-Tour-857,255/40 R19,255,40,19,winter,budget,family,1357.0,fwd,rear_left,Italy,Southern Europe,Milan,45.51109,9.21244,mediterranean,highway,2023-05-11,spring,30967.0,8.74,6.09,5.66,6.13,5.94,2.65,0.857,83315.0,52348.0,E,D,72.7,4.01,203.65,2.44,low,0
TYR01165,Yokohama,YOK-Tour-313,225/45 R17,225,45,17,summer,mid-range,city,1267.0,rwd,rear_right,Portugal,Southern Europe,Lisbon,38.65956,-9.15812,mediterranean,rural,2021-07-18,summer,42614.0,8.69,6.67,6.44,6.65,6.65,2.02,0.474,149486.0,106871.0,E,A,73.8,3.33,224.16,1.5,low,0
TYR01166,Yokohama,YOK-Grip-840,235/45 R18,235,45,18,winter,mid-range,ev,1877.0,rwd,rear_right,Sweden,Northern Europe,Stockholm,59.45923,17.97884,cold,mountain,2023-01-29,winter,23139.0,8.32,5.58,5.24,5.66,5.41,2.74,1.183,56796.0,33657.0,B,C,75.2,6.63,272.08,4.79,low,0
TYR01167,Pirelli,PIR-Drive-483,205/55 R16,205,55,16,summer,premium,family,1246.0,awd,front_right,Poland,Eastern Europe,Warsaw,52.20334,21.10654,continental,rural,2023-01-28,winter,14285.0,7.87,6.83,6.49,6.83,6.53,1.04,0.728,86105.0,71820.0,D,B,72.9,4.47,259.23,3.01,low,0
TYR01168,Pirelli,PIR-Tour-664,235/45 R18,235,45,18,summer,premium,ev,1924.0,fwd,rear_right,Germany,Western Europe,Berlin,52.54665,13.26533,continental,mixed,2025-12-29,winter,25165.0,8.23,6.52,6.24,6.48,6.39,1.71,0.68,97494.0,72330.0,B,A,75.8,7.06,324.19,3.33,low,0
TYR01169,Yokohama,YOK-Sport-887,255/40 R19,255,40,19,winter,mid-range,family,1872.0,rwd,front_left,Italy,Southern Europe,Milan,45.44815,9.19928,mediterranean,highway,2023-04-30,spring,12228.0,7.85,7.06,6.86,7.12,7.02,0.79,0.645,96953.0,84725.0,C,A,73.9,5.51,229.78,2.37,low,0
TYR01170,Yokohama,YOK-Drive-423,255/40 R19,255,40,19,summer,mid-range,family,1380.0,rwd,rear_left,Italy,Southern Europe,Milan,45.48013,9.17074,mediterranean,mountain,2021-10-03,autumn,37188.0,7.48,3.86,3.54,3.92,3.64,3.62,,60447.0,23258.0,D,A,75.1,5.24,226.3,3.74,medium,1
TYR01171,Michelin,MIC-Tour-307,195/65 R15,195,65,15,summer,premium,city,1267.0,fwd,front_left,Czechia,Eastern Europe,Prague,50.10693,14.4942,continental,urban,2022-09-19,autumn,68019.0,8.49,3.5,3.23,3.5,3.46,5.0,0.734,93831.0,25812.0,D,B,73.3,4.72,269.62,2.87,medium,1
TYR01172,Pirelli,PIR-Tour-410,225/45 R17,225,45,17,summer,premium,suv,2151.0,awd,rear_left,Italy,Southern Europe,Milan,45.41291,9.25554,mediterranean,rural,2024-01-04,winter,33521.0,7.93,4.85,4.69,5.0,4.59,3.09,0.921,68785.0,35264.0,B,C,73.7,5.65,281.2,4.09,low,0
TYR01173,Goodyear,GOO-Tour-806,205/55 R16,205,55,16,summer,premium,ev,1595.0,fwd,rear_right,Spain,Southern Europe,Madrid,40.43003,-3.74695,mediterranean,highway,2025-04-19,spring,22767.0,7.53,6.51,6.11,6.49,6.44,1.02,0.447,132654.0,109887.0,C,B,73.6,5.25,263.13,1.98,low,0
TYR01174,Continental,CON-Eco-700,205/55 R16,205,55,16,winter,premium,city,1215.0,fwd,front_right,France,Western Europe,Lyon,45.79641,4.84371,temperate,mountain,2024-04-20,spring,32859.0,7.77,4.33,4.08,4.32,4.3,3.43,1.044,59043.0,26184.0,B,A,73.3,5.99,299.65,5.08,low,0
TYR01175,BudgetRoad,BUD-Eco-478,255/40 R19,255,40,19,all-season,budget,family,1561.0,rwd,front_left,Netherlands,Western Europe,Amsterdam,52.34238,4.95312,oceanic,mountain,2025-05-10,spring,16823.0,8.58,6.78,6.52,6.83,6.44,1.8,1.072,65091.0,48268.0,B,B,72.9,6.64,180.45,2.77,low,0
TYR01176,Goodyear,GOO-Grip-749,205/55 R16,205,55,16,all-season,premium,suv,2026.0,awd,rear_right,Spain,Southern Europe,Madrid,40.25628,-3.64656,mediterranean,highway,2020-03-30,spring,35921.0,7.82,6.0,5.68,6.04,5.94,1.82,0.506,122776.0,86855.0,E,C,74.2,4.02,255.09,2.08,low,0
TYR01177,Bridgestone,BRI-Tour-296,195/65 R15,195,65,15,winter,mid-range,fleet,1586.0,rwd,front_left,Netherlands,Western Europe,Amsterdam,52.30934,4.91779,oceanic,rural,2025-08-14,summer,23652.0,8.3,6.77,6.69,6.69,6.51,1.53,0.648,103410.0,79759.0,B,A,74.1,6.7,245.03,2.37,low,0
TYR01178,Bridgestone,BRI-Drive-445,255/40 R19,255,40,19,summer,mid-range,ev,2043.0,rwd,front_right,Poland,Eastern Europe,Warsaw,52.35008,21.07963,continental,urban,2021-09-05,autumn,14628.0,7.41,6.33,6.19,6.31,6.28,1.08,0.74,78538.0,63911.0,C,B,75.1,5.2,291.28,3.71,low,0
TYR01179,Bridgestone,BRI-Tour-489,235/45 R18,235,45,18,all-season,mid-range,city,1352.0,rwd,front_left,Portugal,Southern Europe,Lisbon,38.7558,-9.07787,mediterranean,highway,2025-12-31,winter,22070.0,7.46,6.12,5.93,5.9,5.91,1.34,0.609,96234.0,74164.0,A,C,73.7,6.66,265.81,2.76,low,0
TYR01180,BudgetRoad,BUD-Drive-516,235/45 R18,235,45,18,winter,budget,city,1354.0,awd,rear_left,France,Western Europe,Lyon,45.62369,4.97861,temperate,mountain,2022-10-06,autumn,7314.0,7.74,6.95,6.8,6.73,6.69,0.8,1.092,56249.0,48935.0,B,B,72.2,7.1,,3.34,low,0
TYR01181,Goodyear,GOO-Eco-924,225/45 R17,225,45,17,all-season,premium,suv,1951.0,awd,front_right,Netherlands,Western Europe,Amsterdam,52.36463,4.94019,oceanic,mountain,2022-02-27,winter,28765.0,8.59,5.9,5.41,5.7,5.73,2.69,0.935,74692.0,45927.0,B,D,74.1,6.82,272.11,3.64,low,0
TYR01182,Continental,CON-Grip-897,195/65 R15,195,65,15,summer,premium,city,1210.0,fwd,front_left,Netherlands,Western Europe,Amsterdam,52.37189,4.87638,oceanic,highway,2023-03-10,spring,20922.0,8.54,7.44,7.21,7.48,7.34,1.1,0.524,132357.0,111436.0,A,C,74.2,7.72,273.31,2.06,low,0
TYR01183,Continental,CON-Drive-746,195/65 R15,195,65,15,all-season,premium,city,1278.0,awd,rear_left,Spain,Southern Europe,Madrid,40.56285,-3.68454,mediterranean,rural,2019-10-16,autumn,14560.0,8.36,7.65,7.33,7.64,7.42,0.71,0.489,138153.0,123593.0,A,C,73.6,7.95,290.79,2.1,low,0
TYR01184,Continental,CON-Eco-103,255/40 R19,255,40,19,summer,premium,city,1162.0,awd,front_right,Netherlands,Western Europe,Amsterdam,52.29969,4.88518,oceanic,highway,2019-11-29,autumn,11744.0,8.09,7.33,7.21,7.23,7.18,0.76,0.645,100607.0,88863.0,A,C,73.3,7.73,324.48,3.23,low,0
TYR01185,Pirelli,PIR-Drive-719,205/55 R16,205,55,16,summer,premium,city,1401.0,rwd,rear_left,Sweden,Northern Europe,Stockholm,59.4045,18.02252,cold,rural,2021-02-28,winter,25917.0,8.51,5.69,5.56,5.86,5.6,2.82,1.088,63543.0,37627.0,B,A,72.9,5.76,252.29,3.97,low,0
TYR01186,BudgetRoad,BUD-Grip-369,225/45 R17,225,45,17,all-season,budget,fleet,1509.0,fwd,rear_right,Italy,Southern Europe,Milan,45.30379,9.17108,mediterranean,highway,2024-09-10,autumn,27003.0,8.1,6.31,6.02,6.28,6.22,1.79,0.662,98113.0,71110.0,A,A,72.7,7.68,170.76,1.74,low,0
TYR01187,Pirelli,PIR-Sport-403,195/65 R15,195,65,15,all-season,premium,city,1092.0,fwd,front_right,Italy,Southern Europe,Milan,45.37679,9.25701,mediterranean,mixed,2021-07-21,summer,30569.0,8.14,5.44,5.38,5.26,5.31,2.7,0.882,74121.0,43553.0,A,C,73.0,8.31,279.84,3.78,low,0
TYR01188,Yokohama,YOK-Tour-388,255/40 R19,255,40,19,all-season,mid-range,suv,1904.0,fwd,rear_right,Czechia,Eastern Europe,Prague,50.06616,14.57271,continental,mixed,2022-11-13,autumn,41803.0,7.52,5.58,5.4,5.62,5.53,1.94,0.463,127872.0,86069.0,C,B,73.9,5.87,245.31,1.92,low,0
TYR01189,Continental,CON-Drive-112,195/65 R15,195,65,15,summer,premium,ev,2169.0,rwd,front_left,Italy,Southern Europe,Milan,45.50573,9.19348,mediterranean,rural,2023-10-28,autumn,14084.0,8.17,6.9,6.41,7.04,6.85,1.27,0.9,73004.0,58920.0,A,C,73.3,6.68,290.61,3.98,low,0
TYR01190,Hankook,HAN-Tour-860,255/40 R19,255,40,19,winter,mid-range,fleet,1681.0,awd,front_left,Spain,Southern Europe,Madrid,40.45579,-3.72262,mediterranean,rural,2021-12-10,winter,31690.0,8.61,6.79,6.66,6.84,6.7,1.82,0.575,121862.0,90173.0,C,B,74.0,4.45,270.65,2.22,low,0
TYR01191,Hankook,HAN-Drive-576,235/45 R18,235,45,18,winter,mid-range,ev,2383.0,rwd,front_right,Norway,Northern Europe,Oslo,60.0764,10.82678,cold,highway,2025-08-02,summer,17017.0,8.54,6.68,6.5,6.66,6.51,1.86,1.092,63588.0,46571.0,A,C,71.3,6.76,272.0,4.28,low,0
TYR01192,Hankook,HAN-Grip-907,235/45 R18,235,45,18,winter,mid-range,ev,1706.0,rwd,front_right,Norway,Northern Europe,Oslo,59.9156,10.65924,cold,highway,2023-04-29,spring,25240.0,8.58,5.73,5.43,5.76,5.46,2.85,1.13,61749.0,36510.0,B,A,72.1,6.88,255.25,4.13,low,0
TYR01193,Yokohama,YOK-Eco-116,205/55 R16,205,55,16,winter,mid-range,suv,1968.0,fwd,rear_right,Netherlands,Western Europe,Amsterdam,52.38723,4.81935,oceanic,highway,2020-09-10,autumn,7890.0,7.23,6.64,6.52,6.66,6.63,0.59,0.744,75652.0,67762.0,C,A,73.6,4.71,205.86,2.72,low,0
TYR01194,BudgetRoad,BUD-Sport-384,205/55 R16,205,55,16,winter,budget,suv,1709.0,fwd,front_left,Sweden,Northern Europe,Stockholm,59.38038,18.05596,cold,mountain,2023-05-26,spring,23080.0,7.58,4.19,3.94,4.17,4.14,3.39,1.468,40744.0,17664.0,A,D,74.1,7.72,183.74,4.51,medium,1
TYR01195,Pirelli,PIR-Eco-168,235/45 R18,235,45,18,all-season,premium,ev,2062.0,rwd,rear_right,France,Western Europe,Lyon,45.69935,4.87846,temperate,highway,2024-06-19,summer,22361.0,8.6,7.46,7.25,7.48,7.34,1.15,0.513,136504.0,114143.0,E,A,71.9,3.93,328.44,2.41,low,0
